title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes
Ariel,movie,Comedy,1988.0,tt0094675,7.4,9077.0
Ariel,movie,Crime,1988.0,tt0094675,7.4,9077.0
Ariel,movie,Romance,1988.0,tt0094675,7.4,9077.0
Shadows in Paradise,movie,Comedy,1986.0,tt0092149,7.4,7885.0
Shadows in Paradise,movie,Drama,1986.0,tt0092149,7.4,7885.0
Shadows in Paradise,movie,Music,1986.0,tt0092149,7.4,7885.0
Forrest Gump,movie,Drama,1994.0,tt0109830,8.8,2365858.0
Forrest Gump,movie,Romance,1994.0,tt0109830,8.8,2365858.0
American Beauty,movie,Drama,1999.0,tt0169547,8.3,1245164.0
The Fifth Element,movie,Action,1997.0,tt0119116,7.6,524910.0
The Fifth Element,movie,Adventure,1997.0,tt0119116,7.6,524910.0
The Fifth Element,movie,Sci-Fi,1997.0,tt0119116,7.6,524910.0
Jarhead,movie,Biography,2005.0,tt0418763,7.0,214831.0
Jarhead,movie,Drama,2005.0,tt0418763,7.0,214831.0
Jarhead,movie,War,2005.0,tt0418763,7.0,214831.0
Unforgiven,movie,Drama,1992.0,tt0105695,8.2,452358.0
Unforgiven,movie,Western,1992.0,tt0105695,8.2,452358.0
Eternal Sunshine of the Spotless Mind,movie,Drama,2004.0,tt0338013,8.3,1131080.0
Eternal Sunshine of the Spotless Mind,movie,Romance,2004.0,tt0338013,8.3,1131080.0
Eternal Sunshine of the Spotless Mind,movie,Sci-Fi,2004.0,tt0338013,8.3,1131080.0
Amores Perros,movie,Drama,2000.0,tt0245712,8.0,263163.0
Amores Perros,movie,Thriller,2000.0,tt0245712,8.0,263163.0
A History of Violence,movie,Action,2005.0,tt0399146,7.4,263334.0
A History of Violence,movie,Crime,2005.0,tt0399146,7.4,263334.0
A History of Violence,movie,Drama,2005.0,tt0399146,7.4,263334.0
Talk to Her,movie,Drama,2002.0,tt0287467,7.9,119746.0
Talk to Her,movie,Mystery,2002.0,tt0287467,7.9,119746.0
Talk to Her,movie,Romance,2002.0,tt0287467,7.9,119746.0
8 Mile,movie,Drama,2002.0,tt0298203,7.2,336402.0
8 Mile,movie,Music,2002.0,tt0298203,7.2,336402.0
Paradise Now,movie,Crime,2005.0,tt0445620,7.4,24470.0
Paradise Now,movie,Drama,2005.0,tt0445620,7.4,24470.0
Paradise Now,movie,Thriller,2005.0,tt0445620,7.4,24470.0
Million Dollar Baby,movie,Drama,2004.0,tt0405159,8.1,743727.0
Million Dollar Baby,movie,Sport,2004.0,tt0405159,8.1,743727.0
American History X,movie,Crime,1998.0,tt0120586,8.5,1226513.0
American History X,movie,Drama,1998.0,tt0120586,8.5,1226513.0
Mars Attacks!,movie,Comedy,1996.0,tt0116996,6.4,251353.0
Mars Attacks!,movie,Sci-Fi,1996.0,tt0116996,6.4,251353.0
Before Sunrise,movie,Drama,1995.0,tt0112471,8.1,356861.0
Before Sunrise,movie,Romance,1995.0,tt0112471,8.1,356861.0
Memento,movie,Mystery,2000.0,tt0209144,8.4,1372359.0
Memento,movie,Thriller,2000.0,tt0209144,8.4,1372359.0
Hero,movie,Action,2002.0,tt0299977,7.9,190430.0
Hero,movie,Adventure,2002.0,tt0299977,7.9,190430.0
Hero,movie,Drama,2002.0,tt0299977,7.9,190430.0
Before Sunset,movie,Drama,2004.0,tt0381681,8.1,300540.0
Before Sunset,movie,Romance,2004.0,tt0381681,8.1,300540.0
Nausicaä of the Valley of the Wind,movie,Adventure,1984.0,tt0087544,8.0,189810.0
Nausicaä of the Valley of the Wind,movie,Animation,1984.0,tt0087544,8.0,189810.0
Nausicaä of the Valley of the Wind,movie,Sci-Fi,1984.0,tt0087544,8.0,189810.0
Open Water,movie,Adventure,2003.0,tt0374102,5.8,57779.0
Open Water,movie,Drama,2003.0,tt0374102,5.8,57779.0
Open Water,movie,Horror,2003.0,tt0374102,5.8,57779.0
Raiders of the Lost Ark,movie,Action,1981.0,tt0082971,8.4,1069762.0
Raiders of the Lost Ark,movie,Adventure,1981.0,tt0082971,8.4,1069762.0
Indiana Jones and the Temple of Doom,movie,Action,1984.0,tt0087469,7.5,550206.0
Indiana Jones and the Temple of Doom,movie,Adventure,1984.0,tt0087469,7.5,550206.0
Dirty Dancing,movie,Drama,1987.0,tt0092890,7.1,268158.0
Dirty Dancing,movie,Music,1987.0,tt0092890,7.1,268158.0
Dirty Dancing,movie,Romance,1987.0,tt0092890,7.1,268158.0
Indiana Jones and the Last Crusade,movie,Action,1989.0,tt0097576,8.2,835231.0
Indiana Jones and the Last Crusade,movie,Adventure,1989.0,tt0097576,8.2,835231.0
Beverly Hills Cop,movie,Action,1984.0,tt0086960,7.4,223094.0
Beverly Hills Cop,movie,Comedy,1984.0,tt0086960,7.4,223094.0
Beverly Hills Cop,movie,Crime,1984.0,tt0086960,7.4,223094.0
Beverly Hills Cop II,movie,Action,1987.0,tt0092644,6.6,142931.0
Beverly Hills Cop II,movie,Comedy,1987.0,tt0092644,6.6,142931.0
Beverly Hills Cop II,movie,Crime,1987.0,tt0092644,6.6,142931.0
Gladiator,movie,Action,2000.0,tt0172495,8.5,1748719.0
Gladiator,movie,Adventure,2000.0,tt0172495,8.5,1748719.0
Gladiator,movie,Drama,2000.0,tt0172495,8.5,1748719.0
All About My Mother,movie,Comedy,1999.0,tt0185125,7.8,106260.0
All About My Mother,movie,Drama,1999.0,tt0185125,7.8,106260.0
All About My Mother,movie,Romance,1999.0,tt0185125,7.8,106260.0
Léon: The Professional,movie,Action,1994.0,tt0110413,8.5,1296904.0
Léon: The Professional,movie,Crime,1994.0,tt0110413,8.5,1296904.0
Léon: The Professional,movie,Drama,1994.0,tt0110413,8.5,1296904.0
Open Hearts,movie,Drama,2002.0,tt0315543,7.5,11263.0
Open Hearts,movie,Romance,2002.0,tt0315543,7.5,11263.0
Taxi Driver,movie,Crime,1976.0,tt0075314,8.2,972577.0
Taxi Driver,movie,Drama,1976.0,tt0075314,8.2,972577.0
Run Lola Run,movie,Action,1998.0,tt0130827,7.6,212866.0
Run Lola Run,movie,Crime,1998.0,tt0130827,7.6,212866.0
Run Lola Run,movie,Thriller,1998.0,tt0130827,7.6,212866.0
Back to the Future,movie,Adventure,1985.0,tt0088763,8.5,1369641.0
Back to the Future,movie,Comedy,1985.0,tt0088763,8.5,1369641.0
Back to the Future,movie,Sci-Fi,1985.0,tt0088763,8.5,1369641.0
Snatch,movie,Comedy,2000.0,tt0208092,8.2,942200.0
Snatch,movie,Crime,2000.0,tt0208092,8.2,942200.0
Scarface,movie,Crime,1983.0,tt0086250,8.3,958774.0
Scarface,movie,Drama,1983.0,tt0086250,8.3,958774.0
Italian for Beginners,movie,Comedy,2000.0,tt0243862,7.0,14167.0
Italian for Beginners,movie,Drama,2000.0,tt0243862,7.0,14167.0
Italian for Beginners,movie,Romance,2000.0,tt0243862,7.0,14167.0
The Untouchables,movie,Crime,1987.0,tt0094226,7.8,341824.0
The Untouchables,movie,Drama,1987.0,tt0094226,7.8,341824.0
The Untouchables,movie,Thriller,1987.0,tt0094226,7.8,341824.0
Charlie and the Chocolate Factory,movie,Adventure,2005.0,tt0367594,6.7,548832.0
Charlie and the Chocolate Factory,movie,Comedy,2005.0,tt0367594,6.7,548832.0
Charlie and the Chocolate Factory,movie,Family,2005.0,tt0367594,6.7,548832.0
The Lord of the Rings: The Fellowship of the Ring,movie,Adventure,2001.0,tt0120737,8.9,2097060.0
The Lord of the Rings: The Fellowship of the Ring,movie,Drama,2001.0,tt0120737,8.9,2097060.0
The Lord of the Rings: The Fellowship of the Ring,movie,Fantasy,2001.0,tt0120737,8.9,2097060.0
The Lord of the Rings: The Two Towers,movie,Adventure,2002.0,tt0167261,8.8,1863654.0
The Lord of the Rings: The Two Towers,movie,Drama,2002.0,tt0167261,8.8,1863654.0
The Lord of the Rings: The Two Towers,movie,Fantasy,2002.0,tt0167261,8.8,1863654.0
The Lord of the Rings: The Return of the King,movie,Adventure,2003.0,tt0167260,9.0,2067474.0
The Lord of the Rings: The Return of the King,movie,Drama,2003.0,tt0167260,9.0,2067474.0
The Lord of the Rings: The Return of the King,movie,Fantasy,2003.0,tt0167260,9.0,2067474.0
Princess Mononoke,movie,Adventure,1997.0,tt0119698,8.3,456650.0
Princess Mononoke,movie,Animation,1997.0,tt0119698,8.3,456650.0
Princess Mononoke,movie,Fantasy,1997.0,tt0119698,8.3,456650.0
Spirited Away,movie,Adventure,2001.0,tt0245429,8.6,902812.0
Spirited Away,movie,Animation,2001.0,tt0245429,8.6,902812.0
Spirited Away,movie,Family,2001.0,tt0245429,8.6,902812.0
"O Brother, Where Art Thou?",movie,Adventure,2000.0,tt0190590,7.7,340273.0
"O Brother, Where Art Thou?",movie,Comedy,2000.0,tt0190590,7.7,340273.0
"O Brother, Where Art Thou?",movie,Crime,2000.0,tt0190590,7.7,340273.0
Groundhog Day,movie,Comedy,1993.0,tt0107048,8.0,713397.0
Groundhog Day,movie,Drama,1993.0,tt0107048,8.0,713397.0
Groundhog Day,movie,Fantasy,1993.0,tt0107048,8.0,713397.0
Bad Education,movie,Crime,2004.0,tt0275491,7.4,64784.0
Bad Education,movie,Drama,2004.0,tt0275491,7.4,64784.0
Donnie Darko,movie,Drama,2001.0,tt0246578,8.0,878605.0
Donnie Darko,movie,Mystery,2001.0,tt0246578,8.0,878605.0
Donnie Darko,movie,Sci-Fi,2001.0,tt0246578,8.0,878605.0
Brokeback Mountain,movie,Drama,2005.0,tt0388795,7.7,399362.0
Brokeback Mountain,movie,Romance,2005.0,tt0388795,7.7,399362.0
Akira,movie,Animation,1988.0,tt0094625,8.0,214671.0
Akira,movie,Drama,1988.0,tt0094625,8.0,214671.0
Akira,movie,Fantasy,1988.0,tt0094625,8.0,214671.0
48 Hrs.,movie,Action,1982.0,tt0083511,6.9,89192.0
48 Hrs.,movie,Comedy,1982.0,tt0083511,6.9,89192.0
48 Hrs.,movie,Crime,1982.0,tt0083511,6.9,89192.0
The Dark Knight,movie,Action,2008.0,tt0468569,9.0,3003845.0
The Dark Knight,movie,Crime,2008.0,tt0468569,9.0,3003845.0
The Dark Knight,movie,Drama,2008.0,tt0468569,9.0,3003845.0
Ocean's Eleven,movie,Crime,2001.0,tt0240772,7.7,642681.0
Ocean's Eleven,movie,Thriller,2001.0,tt0240772,7.7,642681.0
Ocean's Twelve,movie,Crime,2004.0,tt0349903,6.5,425127.0
Ocean's Twelve,movie,Thriller,2004.0,tt0349903,6.5,425127.0
Back to the Future Part II,movie,Adventure,1989.0,tt0096874,7.8,595267.0
Back to the Future Part II,movie,Comedy,1989.0,tt0096874,7.8,595267.0
Back to the Future Part II,movie,Sci-Fi,1989.0,tt0096874,7.8,595267.0
Saw,movie,Horror,2004.0,tt0387564,7.6,487273.0
Saw,movie,Mystery,2004.0,tt0387564,7.6,487273.0
Saw,movie,Thriller,2004.0,tt0387564,7.6,487273.0
Minority Report,movie,Action,2002.0,tt0181689,7.6,600412.0
Minority Report,movie,Crime,2002.0,tt0181689,7.6,600412.0
Minority Report,movie,Mystery,2002.0,tt0181689,7.6,600412.0
Jackie Brown,movie,Crime,1997.0,tt0119396,7.5,388360.0
Jackie Brown,movie,Drama,1997.0,tt0119396,7.5,388360.0
Jackie Brown,movie,Thriller,1997.0,tt0119396,7.5,388360.0
Sin City: A Dame to Kill For,movie,Action,2014.0,tt0458481,6.5,174259.0
Sin City: A Dame to Kill For,movie,Crime,2014.0,tt0458481,6.5,174259.0
Sin City: A Dame to Kill For,movie,Thriller,2014.0,tt0458481,6.5,174259.0
The Name of the Rose,movie,Drama,1986.0,tt0091605,7.7,122192.0
The Name of the Rose,movie,Mystery,1986.0,tt0091605,7.7,122192.0
The Name of the Rose,movie,Thriller,1986.0,tt0091605,7.7,122192.0
Amélie,movie,Comedy,2001.0,tt0211915,8.3,815776.0
Amélie,movie,Romance,2001.0,tt0211915,8.3,815776.0
Back to the Future Part III,movie,Adventure,1990.0,tt0099088,7.5,498436.0
Back to the Future Part III,movie,Comedy,1990.0,tt0099088,7.5,498436.0
Back to the Future Part III,movie,Sci-Fi,1990.0,tt0099088,7.5,498436.0
Saw III,movie,Horror,2006.0,tt0489270,6.2,220295.0
Saw III,movie,Mystery,2006.0,tt0489270,6.2,220295.0
Saw III,movie,Thriller,2006.0,tt0489270,6.2,220295.0
Saw II,movie,Horror,2005.0,tt0432348,6.6,286670.0
Saw II,movie,Mystery,2005.0,tt0432348,6.6,286670.0
Indiana Jones and the Kingdom of the Crystal Skull,movie,Action,2008.0,tt0367882,6.2,501739.0
Indiana Jones and the Kingdom of the Crystal Skull,movie,Adventure,2008.0,tt0367882,6.2,501739.0
Volver,movie,Comedy,2006.0,tt0441909,7.6,109926.0
Volver,movie,Drama,2006.0,tt0441909,7.6,109926.0
Syriana,movie,Drama,2005.0,tt0365737,6.9,136221.0
Syriana,movie,Thriller,2005.0,tt0365737,6.9,136221.0
Stand by Me,movie,Adventure,1986.0,tt0092005,8.1,461873.0
Stand by Me,movie,Comedy,1986.0,tt0092005,8.1,461873.0
Stand by Me,movie,Drama,1986.0,tt0092005,8.1,461873.0
The Godfather,movie,Crime,1972.0,tt0068646,9.2,2112937.0
The Godfather,movie,Drama,1972.0,tt0068646,9.2,2112937.0
The Godfather Part II,movie,Crime,1974.0,tt0071562,9.0,1422139.0
The Godfather Part II,movie,Drama,1974.0,tt0071562,9.0,1422139.0
In China They Eat Dogs,movie,Action,1999.0,tt0180748,7.3,23730.0
In China They Eat Dogs,movie,Comedy,1999.0,tt0180748,7.3,23730.0
In China They Eat Dogs,movie,Crime,1999.0,tt0180748,7.3,23730.0
Ghost,movie,Drama,1990.0,tt0099653,7.1,246958.0
Ghost,movie,Fantasy,1990.0,tt0099653,7.1,246958.0
Ghost,movie,Romance,1990.0,tt0099653,7.1,246958.0
Willy Wonka & the Chocolate Factory,movie,Adventure,1971.0,tt0067992,7.8,236034.0
Willy Wonka & the Chocolate Factory,movie,Comedy,1971.0,tt0067992,7.8,236034.0
Willy Wonka & the Chocolate Factory,movie,Family,1971.0,tt0067992,7.8,236034.0
King Kong,movie,Action,2005.0,tt0360717,7.2,457848.0
King Kong,movie,Adventure,2005.0,tt0360717,7.2,457848.0
King Kong,movie,Romance,2005.0,tt0360717,7.2,457848.0
Live Flesh,movie,Drama,1997.0,tt0118819,7.3,34675.0
Batman Begins,movie,Action,2005.0,tt0372784,8.2,1638620.0
Batman Begins,movie,Crime,2005.0,tt0372784,8.2,1638620.0
Batman Begins,movie,Drama,2005.0,tt0372784,8.2,1638620.0
The Shawshank Redemption,movie,Drama,1994.0,tt0111161,9.3,3027611.0
Terminator 2: Judgment Day,movie,Action,1991.0,tt0103064,8.6,1225755.0
Terminator 2: Judgment Day,movie,Adventure,1991.0,tt0103064,8.6,1225755.0
Terminator 2: Judgment Day,movie,Sci-Fi,1991.0,tt0103064,8.6,1225755.0
A River Runs Through It,movie,Drama,1992.0,tt0105265,7.2,67554.0
Terminator 3: Rise of the Machines,movie,Action,2003.0,tt0181852,6.3,427250.0
Terminator 3: Rise of the Machines,movie,Sci-Fi,2003.0,tt0181852,6.3,427250.0
Meet Joe Black,movie,Drama,1998.0,tt0119643,7.2,280905.0
Meet Joe Black,movie,Fantasy,1998.0,tt0119643,7.2,280905.0
Meet Joe Black,movie,Romance,1998.0,tt0119643,7.2,280905.0
Ocean's Thirteen,movie,Crime,2007.0,tt0496806,6.9,376375.0
Ocean's Thirteen,movie,Thriller,2007.0,tt0496806,6.9,376375.0
Swimming Pool,movie,Crime,2003.0,tt0324133,6.7,49840.0
Swimming Pool,movie,Drama,2003.0,tt0324133,6.7,49840.0
Swimming Pool,movie,Mystery,2003.0,tt0324133,6.7,49840.0
Beverly Hills Cop III,movie,Action,1994.0,tt0109254,5.5,97236.0
Beverly Hills Cop III,movie,Comedy,1994.0,tt0109254,5.5,97236.0
Beverly Hills Cop III,movie,Crime,1994.0,tt0109254,5.5,97236.0
Bruce Almighty,movie,Comedy,2003.0,tt0315327,6.8,450606.0
Bruce Almighty,movie,Fantasy,2003.0,tt0315327,6.8,450606.0
Mystic River,movie,Crime,2003.0,tt0327056,7.9,502011.0
Mystic River,movie,Drama,2003.0,tt0327056,7.9,502011.0
Mystic River,movie,Mystery,2003.0,tt0327056,7.9,502011.0
Jurassic Park,movie,Action,1993.0,tt0107290,8.2,1112538.0
Jurassic Park,movie,Adventure,1993.0,tt0107290,8.2,1112538.0
Jurassic Park,movie,Sci-Fi,1993.0,tt0107290,8.2,1112538.0
The Lost World: Jurassic Park,movie,Action,1997.0,tt0119567,6.6,457372.0
The Lost World: Jurassic Park,movie,Adventure,1997.0,tt0119567,6.6,457372.0
The Lost World: Jurassic Park,movie,Sci-Fi,1997.0,tt0119567,6.6,457372.0
Jurassic Park III,movie,Action,2001.0,tt0163025,5.9,351346.0
Jurassic Park III,movie,Adventure,2001.0,tt0163025,5.9,351346.0
Jurassic Park III,movie,Sci-Fi,2001.0,tt0163025,5.9,351346.0
Once Upon a Time in the West,movie,Drama,1968.0,tt0064116,8.5,366171.0
Once Upon a Time in the West,movie,Western,1968.0,tt0064116,8.5,366171.0
Night on Earth,movie,Comedy,1991.0,tt0102536,7.7,68507.0
Night on Earth,movie,Drama,1991.0,tt0102536,7.7,68507.0
Eyes Wide Shut,movie,Drama,1999.0,tt0120663,7.5,396887.0
Eyes Wide Shut,movie,Mystery,1999.0,tt0120663,7.5,396887.0
Eyes Wide Shut,movie,Thriller,1999.0,tt0120663,7.5,396887.0
Das Boot,movie,Drama,1981.0,tt0082096,8.4,278209.0
Das Boot,movie,War,1981.0,tt0082096,8.4,278209.0
Inside Man,movie,Crime,2006.0,tt0454848,7.6,411043.0
Inside Man,movie,Drama,2006.0,tt0454848,7.6,411043.0
Inside Man,movie,Mystery,2006.0,tt0454848,7.6,411043.0
A Fistful of Dollars,movie,Drama,1964.0,tt0058461,7.9,242584.0
A Fistful of Dollars,movie,Western,1964.0,tt0058461,7.9,242584.0
Chocolat,movie,Drama,2000.0,tt0241303,7.2,206238.0
Chocolat,movie,Romance,2000.0,tt0241303,7.2,206238.0
Basic Instinct,movie,Drama,1992.0,tt0103772,7.1,230549.0
Basic Instinct,movie,Mystery,1992.0,tt0103772,7.1,230549.0
Basic Instinct,movie,Thriller,1992.0,tt0103772,7.1,230549.0
Driving Miss Daisy,movie,Comedy,1989.0,tt0097239,7.3,120660.0
Driving Miss Daisy,movie,Drama,1989.0,tt0097239,7.3,120660.0
Summer in Berlin,movie,Drama,2005.0,tt0477877,6.9,3032.0
The Pianist,movie,Biography,2002.0,tt0253474,8.5,962981.0
The Pianist,movie,Drama,2002.0,tt0253474,8.5,962981.0
The Pianist,movie,Music,2002.0,tt0253474,8.5,962981.0
Schindler's List,movie,Biography,1993.0,tt0108052,9.0,1514723.0
Schindler's List,movie,Drama,1993.0,tt0108052,9.0,1514723.0
Schindler's List,movie,History,1993.0,tt0108052,9.0,1514723.0
The Day After Tomorrow,movie,Action,2004.0,tt0319262,6.5,495232.0
The Day After Tomorrow,movie,Adventure,2004.0,tt0319262,6.5,495232.0
The Day After Tomorrow,movie,Sci-Fi,2004.0,tt0319262,6.5,495232.0
Sissi,movie,Comedy,1955.0,tt0048624,7.0,10526.0
Sissi,movie,Drama,1955.0,tt0048624,7.0,10526.0
Sissi,movie,History,1955.0,tt0048624,7.0,10526.0
Sissi: The Young Empress,movie,Drama,1956.0,tt0049762,6.6,7683.0
Sissi: The Young Empress,movie,History,1956.0,tt0049762,6.6,7683.0
Sissi: The Fateful Years of an Empress,movie,Drama,1957.0,tt0050974,6.6,6276.0
Sissi: The Fateful Years of an Empress,movie,History,1957.0,tt0050974,6.6,6276.0
Sissi: The Fateful Years of an Empress,movie,Romance,1957.0,tt0050974,6.6,6276.0
Erin Brockovich,movie,Biography,2000.0,tt0195685,7.5,232765.0
Erin Brockovich,movie,Drama,2000.0,tt0195685,7.5,232765.0
As It Is in Heaven,movie,Comedy,2004.0,tt0382330,7.5,18679.0
As It Is in Heaven,movie,Drama,2004.0,tt0382330,7.5,18679.0
As It Is in Heaven,movie,Music,2004.0,tt0382330,7.5,18679.0
My Own Private Idaho,movie,Drama,1991.0,tt0102494,6.9,64280.0
Stranger Than Paradise,movie,Comedy,1984.0,tt0088184,7.4,41912.0
Stranger Than Paradise,movie,Drama,1984.0,tt0088184,7.4,41912.0
Shaft,movie,Action,2000.0,tt0162650,6.0,82709.0
Shaft,movie,Crime,2000.0,tt0162650,6.0,82709.0
Shaft,movie,Thriller,2000.0,tt0162650,6.0,82709.0
The African Queen,movie,Adventure,1951.0,tt0043265,7.7,86572.0
The African Queen,movie,Drama,1951.0,tt0043265,7.7,86572.0
The African Queen,movie,Romance,1951.0,tt0043265,7.7,86572.0
Good Will Hunting,movie,Drama,1997.0,tt0119217,8.3,1129965.0
Good Will Hunting,movie,Romance,1997.0,tt0119217,8.3,1129965.0
The Seventh Seal,movie,Drama,1957.0,tt0050976,8.1,207220.0
The Seventh Seal,movie,Fantasy,1957.0,tt0050976,8.1,207220.0
The Green Mile,movie,Crime,1999.0,tt0120689,8.6,1477061.0
The Green Mile,movie,Drama,1999.0,tt0120689,8.6,1477061.0
The Green Mile,movie,Fantasy,1999.0,tt0120689,8.6,1477061.0
Reservoir Dogs,movie,Crime,1992.0,tt0105236,8.3,1127573.0
Reservoir Dogs,movie,Thriller,1992.0,tt0105236,8.3,1127573.0
Monster,movie,Biography,2003.0,tt0340855,7.3,167274.0
Monster,movie,Crime,2003.0,tt0340855,7.3,167274.0
Monster,movie,Drama,2003.0,tt0340855,7.3,167274.0
Marnie,movie,Crime,1964.0,tt0058329,7.1,55988.0
Marnie,movie,Drama,1964.0,tt0058329,7.1,55988.0
Marnie,movie,Mystery,1964.0,tt0058329,7.1,55988.0
Love Actually,movie,Comedy,2003.0,tt0314331,7.6,557535.0
Love Actually,movie,Drama,2003.0,tt0314331,7.6,557535.0
Love Actually,movie,Romance,2003.0,tt0314331,7.6,557535.0
Notting Hill,movie,Comedy,1999.0,tt0125439,7.2,363081.0
Notting Hill,movie,Drama,1999.0,tt0125439,7.2,363081.0
Notting Hill,movie,Romance,1999.0,tt0125439,7.2,363081.0
One Flew Over the Cuckoo's Nest,movie,Drama,1975.0,tt0073486,8.7,1111832.0
Casino,movie,Crime,1995.0,tt0112641,8.2,588944.0
Casino,movie,Drama,1995.0,tt0112641,8.2,588944.0
Once Were Warriors,movie,Crime,1994.0,tt0110729,7.9,38039.0
Once Were Warriors,movie,Drama,1994.0,tt0110729,7.9,38039.0
Terminator Salvation,movie,Action,2009.0,tt0438488,6.5,385009.0
Terminator Salvation,movie,Adventure,2009.0,tt0438488,6.5,385009.0
Terminator Salvation,movie,Sci-Fi,2009.0,tt0438488,6.5,385009.0
Flashdance,movie,Drama,1983.0,tt0085549,6.2,61727.0
Flashdance,movie,Music,1983.0,tt0085549,6.2,61727.0
Flashdance,movie,Romance,1983.0,tt0085549,6.2,61727.0
D.E.B.S.,movie,Action,2004.0,tt0367631,5.4,18703.0
D.E.B.S.,movie,Comedy,2004.0,tt0367631,5.4,18703.0
D.E.B.S.,movie,Romance,2004.0,tt0367631,5.4,18703.0
Rashomon,movie,Crime,1950.0,tt0042876,8.2,188407.0
Rashomon,movie,Drama,1950.0,tt0042876,8.2,188407.0
Rashomon,movie,Mystery,1950.0,tt0042876,8.2,188407.0
Spider-Man,movie,Action,2002.0,tt0145487,7.4,918181.0
Spider-Man,movie,Adventure,2002.0,tt0145487,7.4,918181.0
Spider-Man,movie,Sci-Fi,2002.0,tt0145487,7.4,918181.0
Spider-Man 2,movie,Action,2004.0,tt0316654,7.5,742182.0
Spider-Man 2,movie,Adventure,2004.0,tt0316654,7.5,742182.0
Spider-Man 2,movie,Sci-Fi,2004.0,tt0316654,7.5,742182.0
Spider-Man 3,movie,Action,2007.0,tt0413300,6.3,665170.0
Spider-Man 3,movie,Adventure,2007.0,tt0413300,6.3,665170.0
Spider-Man 3,movie,Sci-Fi,2007.0,tt0413300,6.3,665170.0
Constantine,movie,Action,2005.0,tt0360486,7.0,390185.0
Constantine,movie,Fantasy,2005.0,tt0360486,7.0,390185.0
Constantine,movie,Horror,2005.0,tt0360486,7.0,390185.0
The Mummy,movie,Action,1999.0,tt0120616,7.1,480218.0
The Mummy,movie,Adventure,1999.0,tt0120616,7.1,480218.0
The Mummy,movie,Fantasy,1999.0,tt0120616,7.1,480218.0
Apollo 13,movie,Adventure,1995.0,tt0112384,7.7,325206.0
Apollo 13,movie,Drama,1995.0,tt0112384,7.7,325206.0
Apollo 13,movie,History,1995.0,tt0112384,7.7,325206.0
The Birds,movie,Drama,1963.0,tt0056869,7.6,212237.0
The Birds,movie,Horror,1963.0,tt0056869,7.6,212237.0
The Birds,movie,Mystery,1963.0,tt0056869,7.6,212237.0
Next Door,movie,Mystery,2005.0,tt0453383,6.4,10890.0
Next Door,movie,Thriller,2005.0,tt0453383,6.4,10890.0
The Lives of Others,movie,Drama,2006.0,tt0405094,8.4,425912.0
The Lives of Others,movie,Mystery,2006.0,tt0405094,8.4,425912.0
The Lives of Others,movie,Thriller,2006.0,tt0405094,8.4,425912.0
2 Fast 2 Furious,movie,Action,2003.0,tt0322259,5.9,308898.0
2 Fast 2 Furious,movie,Crime,2003.0,tt0322259,5.9,308898.0
2 Fast 2 Furious,movie,Thriller,2003.0,tt0322259,5.9,308898.0
Big Fish,movie,Adventure,2003.0,tt0319061,8.0,468153.0
Big Fish,movie,Drama,2003.0,tt0319061,8.0,468153.0
Big Fish,movie,Fantasy,2003.0,tt0319061,8.0,468153.0
Silent Hill,movie,Horror,2006.0,tt0384537,6.5,251799.0
Silent Hill,movie,Mystery,2006.0,tt0384537,6.5,251799.0
The Da Vinci Code,movie,Mystery,2006.0,tt0382625,6.6,470923.0
The Da Vinci Code,movie,Thriller,2006.0,tt0382625,6.6,470923.0
The Conversation,movie,Drama,1974.0,tt0071360,7.7,129692.0
The Conversation,movie,Mystery,1974.0,tt0071360,7.7,129692.0
The Conversation,movie,Thriller,1974.0,tt0071360,7.7,129692.0
The Terminal,movie,Comedy,2004.0,tt0362227,7.4,511979.0
The Terminal,movie,Drama,2004.0,tt0362227,7.4,511979.0
The Terminal,movie,Romance,2004.0,tt0362227,7.4,511979.0
Titanic,movie,Drama,1997.0,tt0120338,7.9,1333027.0
Titanic,movie,Romance,1997.0,tt0120338,7.9,1333027.0
Full Metal Jacket,movie,Drama,1987.0,tt0093058,8.2,818128.0
Full Metal Jacket,movie,War,1987.0,tt0093058,8.2,818128.0
The Matrix,movie,Action,1999.0,tt0133093,8.7,2144165.0
The Matrix,movie,Sci-Fi,1999.0,tt0133093,8.7,2144165.0
The Matrix Reloaded,movie,Action,2003.0,tt0234215,7.2,649746.0
The Matrix Reloaded,movie,Sci-Fi,2003.0,tt0234215,7.2,649746.0
The Matrix Revolutions,movie,Action,2003.0,tt0242653,6.7,559223.0
The Matrix Revolutions,movie,Sci-Fi,2003.0,tt0242653,6.7,559223.0
Out of Africa,movie,Biography,1985.0,tt0089755,7.1,89205.0
Out of Africa,movie,Drama,1985.0,tt0089755,7.1,89205.0
Out of Africa,movie,Romance,1985.0,tt0089755,7.1,89205.0
Men in Black,movie,Action,1997.0,tt0119654,7.3,636650.0
Men in Black,movie,Adventure,1997.0,tt0119654,7.3,636650.0
Men in Black,movie,Comedy,1997.0,tt0119654,7.3,636650.0
Men in Black II,movie,Action,2002.0,tt0120912,6.2,417349.0
Men in Black II,movie,Adventure,2002.0,tt0120912,6.2,417349.0
Men in Black II,movie,Comedy,2002.0,tt0120912,6.2,417349.0
Wild Strawberries,movie,Drama,1957.0,tt0050986,8.1,119745.0
Wild Strawberries,movie,Romance,1957.0,tt0050986,8.1,119745.0
